,TRAN DATE,PAYSLIP,CHEQUE,AMOUNT
0,,,,
1,2018-02-27,5229.0,375822.0,1261.0
2,2018-02-27,5229.0,375821.0,1300.0
3,2018-02-27,5229.0,7752.0,2205.0
4,2018-02-27,5229.0,254.0,7596.0
5,2018-02-27,5229.0,239.0,7800.0
6,2018-02-27,5229.0,5737.0,10171.0
7,2018-02-27,5229.0,269526.0,11381.0
8,2018-02-27,5229.0,918439.0,15445.0
9,2018-02-27,5230.0,754417.0,31859.0
10,2018-02-27,5230.0,7753.0,2170.0
11,2018-02-27,5230.0,7754.0,2187.0
12,2018-02-27,5230.0,44181.0,33787.0
13,2018-02-27,5230.0,139184.0,14993.0
14,2018-02-27,5230.0,165920.0,19163.0
15,2018-02-27,5230.0,199007.0,59491.0
16,2018-02-27,5230.0,457323.0,4290.0
17,2018-02-27,5230.0,659407.0,76800.0
18,2018-02-27,5230.0,671728.0,2143.0
19,2018-02-27,5231.0,980346.0,2731.0
20,2018-02-27,5231.0,6213.0,7632.0
21,2018-02-27,5231.0,160778.0,17039.0
22,2018-02-27,5231.0,170176.0,7374.0
23,2018-02-27,5231.0,400494.0,8495.0
24,2018-02-27,5231.0,827326.0,13193.0
25,2018-02-27,5231.0,883776.0,3002.0
26,2018-02-27,5231.0,890187.0,14555.0
27,2018-02-27,5231.0,948189.0,24457.0
28,2018-02-27,5232.0,988470.0,8896.0
29,2018-02-27,5232.0,373.0,1232.0
30,2018-02-27,5232.0,6755.0,4627.0
31,2018-02-27,5232.0,608060.0,5185.0
32,2018-02-27,5232.0,374.0,14681.0
33,2018-02-27,5232.0,33.0,15994.0
34,2018-02-27,5232.0,218131.0,22918.0
35,2018-02-27,5232.0,417.0,26559.0
36,2018-02-27,5232.0,375.0,28500.0
37,2018-02-27,5232.0,370224.0,32819.0
38,2018-02-27,5232.0,418.0,36551.0
39,2018-02-27,5233.0,416.0,42315.0
40,2018-02-27,5233.0,6.0,5306.0
41,2018-02-27,5233.0,16126.0,11527.0
42,2018-02-27,5233.0,19915.0,3909.0
43,2018-02-27,5233.0,56322.0,46620.0
44,2018-02-27,5233.0,196917.0,8064.0
45,2018-02-27,5233.0,450480.0,4147.0
46,2018-02-27,5233.0,490199.0,7092.0
47,2018-02-27,5233.0,507976.0,5345.0
48,2018-02-27,5233.0,662925.0,15922.0
49,2018-02-27,5233.0,756771.0,2406.0
50,2018-02-27,5233.0,910066.0,7297.0
51,2018-02-27,5234.0,3376532.0,55673.0
52,2018-02-27,5234.0,14403.0,48296.0
53,2018-02-27,5234.0,26732.0,18401.0
54,2018-02-27,5234.0,40964.0,15582.0
55,2018-02-27,5223.0,70304.0,15138.0
56,2018-02-27,5223.0,1852.0,9542.0
57,2018-02-27,5223.0,3690.0,23295.0
58,2018-02-27,5223.0,11296.0,15012.0
59,2018-02-27,5223.0,22782.0,6102.0
60,2018-02-27,5223.0,80808.0,20055.0
61,2018-02-27,5223.0,163468.0,67865.0
62,2018-02-27,5223.0,185757.0,18086.0
63,2018-02-27,5223.0,363284.0,9374.0
64,2018-02-27,5223.0,648304.0,12284.0
65,2018-02-27,5223.0,888431.0,10192.0
66,2018-02-27,5225.0,967716.0,32120.0
67,2018-02-27,5225.0,1.0,4751.0
68,2018-02-27,5225.0,12.0,13845.0
69,2018-02-27,5225.0,22751.0,6878.0
70,2018-02-27,5225.0,47951.0,11501.0
71,2018-02-27,5225.0,104656.0,36259.0
72,2018-02-27,5225.0,185758.0,16679.0
73,2018-02-27,5225.0,429200.0,6780.0
74,2018-02-27,5225.0,584911.0,130978.0
75,2018-02-27,5225.0,631809.0,7508.0
76,2018-02-27,5225.0,697564.0,106321.0
77,2018-02-27,5225.0,753842.0,3622.0
78,2018-02-27,5225.0,830791.0,13861.0
79,2018-02-27,5226.0,987779.0,24020.0
80,2018-02-27,5226.0,13.0,31034.0
81,2018-02-27,5226.0,27699.0,24003.0
82,2018-02-27,5226.0,96046.0,12010.0
83,2018-02-27,5226.0,145259.0,20739.0
84,2018-02-27,5226.0,183420.0,6726.0
85,2018-02-27,5226.0,247813.0,30325.0
86,2018-02-27,5226.0,260704.0,40596.0
87,2018-02-27,5226.0,294643.0,6125.0
88,2018-02-27,5226.0,300657.0,14416.0
89,2018-02-27,5226.0,536042.0,4530.0
90,2018-02-27,5226.0,553832.0,12387.0
91,2018-02-27,5226.0,662106.0,33856.0
